ano,curso,nota_final,modalidade,situacao
2020,Engenharia Elétrica - Bacharelado,497.04,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,495.58,AC/A0,Matriculado
2020,Engenharia Elétrica - Bacharelado,495.22,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,494.36,L1/LB_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Elétrica - Bacharelado,488.62,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Elétrica - Bacharelado,487.79,AC/A0,Matriculado
2020,Engenharia Elétrica - Bacharelado,486.71,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Elétrica - Bacharelado,486.61,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,485.35,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,483.85,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,481.29,L3/L5/LI_EP,Matriculado
2020,Engenharia Elétrica - Bacharelado,481.12,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,480.4,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,479.92,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Elétrica - Bacharelado,477.57,L3/L5/LI_EP,Matriculado
2020,Engenharia Elétrica - Bacharelado,470.46,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,465.21,L3/L5/LI_EP,Matriculado
2020,Engenharia Elétrica - Bacharelado,464.55,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,462.91,L4/L6/LI_PPI,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Elétrica - Bacharelado,461.47,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,461.1,L3/L5/LI_EP,Matriculado
2020,Engenharia Elétrica - Bacharelado,459.78,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,459.7,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,459.66,AC/A0,Matriculado
2020,Engenharia Elétrica - Bacharelado,455.24,L1/LB_EP,Matriculado
2020,Engenharia Elétrica - Bacharelado,451.0,L2/LB_PPI,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Elétrica - Bacharelado,449.03,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,444.38,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,443.95,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Elétrica - Bacharelado,443.61,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,443.49,L3/L5/LI_EP,Matriculado
2020,Engenharia Elétrica - Bacharelado,440.97,L2/LB_PPI,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Elétrica - Bacharelado,439.59,L3/L5/LI_EP,Matriculado
2020,Engenharia Elétrica - Bacharelado,436.64,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Elétrica - Bacharelado,436.61,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,435.64,L3/L5/LI_EP,Matriculado
2020,Engenharia Elétrica - Bacharelado,431.88,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,429.78,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,423.93,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Elétrica - Bacharelado,423.17,L4/L6/LI_PPI,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Elétrica - Bacharelado,422.84,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Elétrica - Bacharelado,419.34,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,413.7,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,411.59,L3/L5/LI_EP,Matriculado
2020,Engenharia Elétrica - Bacharelado,410.24,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,408.69,-,Não confirmou interesse em vaga
2020,Engenharia Elétrica - Bacharelado,404.13,-,Não confirmou interesse em vaga
2020,Engenharia Física - Bacharelado,689.58,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Física - Bacharelado,688.81,AC/A0,Matriculado
2020,Engenharia Física - Bacharelado,685.9,AC/A0,Matriculado
2020,Engenharia Física - Bacharelado,659.92,AC/A0,Matriculado
2020,Engenharia Física - Bacharelado,644.71,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Física - Bacharelado,639.34,AC/A0,Renunciante por não comparecimento (não efetuou a matrícula)
2020,Engenharia Física - Bacharelado,637.05,AC/A0,Matriculado
2020,Engenharia Física - Bacharelado,633.57,AC/A0,Matriculado
2020,Engenharia Física - Bacharelado,632.33,AC/A0,Matriculado
2020,Engenharia Física - Bacharelado,610.52,AC/A0,Renunciante por não comparecimento (não efetuou a matrícula)
2020,Engenharia Física - Bacharelado,607.22,AC/A0,Matriculado
2020,Engenharia Física - Bacharelado,591.79,AC/A0,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Física - Bacharelado,583.26,L3/L5/LI_EP,Matriculado
2020,Engenharia Física - Bacharelado,577.28,AC/A0,Matriculado
2020,Engenharia Física - Bacharelado,575.52,L3/L5/LI_EP,Matriculado
2020,Engenharia Física - Bacharelado,573.75,AC/A0,Matriculado
2020,Engenharia Física - Bacharelado,572.46,L3/L5/LI_EP,Matriculado
2020,Engenharia Física - Bacharelado,570.65,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Física - Bacharelado,570.08,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Física - Bacharelado,566.82,L3/L5/LI_EP,Matriculado
2020,Engenharia Física - Bacharelado,562.64,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Física - Bacharelado,559.8,AC/A0,Matriculado
2020,Engenharia Física - Bacharelado,558.04,AC/A0,Renunciante por não comparecimento (não efetuou a matrícula)
2020,Engenharia Física - Bacharelado,545.37,AC/A0,Matriculado
2020,Engenharia Física - Bacharelado,539.75,L3/L5/LI_EP,Matriculado
2020,Engenharia Física - Bacharelado,533.59,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Física - Bacharelado,530.01,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Física - Bacharelado,529.31,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Física - Bacharelado,524.19,-,Não confirmou interesse em vaga
2020,Engenharia Física - Bacharelado,523.53,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Física - Bacharelado,523.19,L3/L5/LI_EP,Matriculado
2020,Engenharia Física - Bacharelado,522.53,-,Não confirmou interesse em vaga
2020,Engenharia Física - Bacharelado,522.01,-,Não confirmou interesse em vaga
2020,Engenharia Física - Bacharelado,520.19,-,Não confirmou interesse em vaga
2020,Engenharia Física - Bacharelado,514.07,L3/L5/LI_EP,Matriculado
2020,Engenharia Física - Bacharelado,511.8,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Física - Bacharelado,506.97,-,Não confirmou interesse em vaga
2020,Engenharia Física - Bacharelado,500.01,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Física - Bacharelado,492.31,-,Não confirmou interesse em vaga
2020,Engenharia Física - Bacharelado,481.72,L3/L5/LI_EP,Matriculado
2020,Engenharia Física - Bacharelado,478.24,-,Não confirmou interesse em vaga
2020,Engenharia Física - Bacharelado,472.95,L3/L5/LI_EP,Renunciante por não comparecimento (não efetuou a matrícula)
2020,Engenharia Física - Bacharelado,469.79,L3/L5/LI_EP,Matriculado
2020,Engenharia Física - Bacharelado,457.67,-,Não confirmou interesse em vaga
2020,Engenharia Física - Bacharelado,448.22,-,Não confirmou interesse em vaga
2020,Engenharia Física - Bacharelado,446.8,-,Não confirmou interesse em vaga
2020,Engenharia Física - Bacharelado,444.97,-,Não confirmou interesse em vaga
2020,Engenharia Física - Bacharelado,441.97,-,Não confirmou interesse em vaga
2020,Engenharia Física - Bacharelado,433.0,-,Não confirmou interesse em vaga
2020,Engenharia Física - Bacharelado,428.67,L3/L5/LI_EP,Matriculado
2020,Engenharia Física - Bacharelado,408.83,-,Não confirmou interesse em vaga
2020,Engenharia Hídrica - Bacharelado,559.23,AC/A0,Matriculado
2020,Engenharia Hídrica - Bacharelado,551.15,AC/A0,Matriculado
2020,Engenharia Hídrica - Bacharelado,549.9,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Hídrica - Bacharelado,518.49,AC/A0,Renunciante por não comparecimento (não efetuou a matrícula)
2020,Engenharia Hídrica - Bacharelado,510.71,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Hídrica - Bacharelado,474.95,AC/A0,Matriculado
2020,Engenharia Hídrica - Bacharelado,471.08,AC/A0,Matriculado
2020,Engenharia Hídrica - Bacharelado,451.82,AC/A0,Matriculado
2020,Engenharia Hídrica - Bacharelado,444.94,AC/A0,Matriculado
2020,Engenharia Hídrica - Bacharelado,433.91,L3/L5/LI_EP,Matriculado
2020,Engenharia Hídrica - Bacharelado,428.96,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Hídrica - Bacharelado,427.2,L3/L5/LI_EP,Matriculado
2020,Engenharia Hídrica - Bacharelado,423.57,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,725.59,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,683.95,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,679.81,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,676.15,AC/A0,Renunciante por não comparecimento (não efetuou a matrícula)
2020,Engenharia Mecânica - Bacharelado,674.57,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,673.62,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,669.31,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,661.51,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,660.39,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,658.6,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,656.8,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,655.62,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,655.24,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,648.6,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,648.32,AC/A0,Renunciante por não comparecimento (não efetuou a matrícula)
2020,Engenharia Mecânica - Bacharelado,641.42,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,637.62,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,637.17,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,636.86,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,631.65,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,628.52,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,627.83,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,623.58,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,622.73,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,622.51,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,620.73,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,620.15,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,618.96,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,617.81,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,616.86,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,616.64,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,615.99,AC/A0,Renunciante por não comparecimento (não efetuou a matrícula)
2020,Engenharia Mecânica - Bacharelado,613.57,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,612.33,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,612.27,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,608.39,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,607.35,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,605.21,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,604.6,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,603.92,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,603.16,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,602.42,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,601.9,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,599.65,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,599.05,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,598.0,L1/LB_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,597.11,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,596.32,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,593.8,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,591.14,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,588.05,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,587.05,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,586.28,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,585.56,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,583.87,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,583.04,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,580.61,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,579.87,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,579.71,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,578.26,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,577.62,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,575.24,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,574.26,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,571.31,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,571.11,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,570.73,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,569.03,L3/L5/LI_EP,Renunciante por não comparecimento (não efetuou a matrícula)
2020,Engenharia Mecânica - Bacharelado,569.02,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,568.81,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,568.58,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,565.1,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,564.37,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,562.19,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Mecânica - Bacharelado,558.46,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,557.0,AC/A0,Matriculado
2020,Engenharia Mecânica - Bacharelado,555.87,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,554.45,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,554.3,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,552.46,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,550.92,L1/LB_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,550.74,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,550.63,L3/L5/LI_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Mecânica - Bacharelado,546.83,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,546.28,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,542.9,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,540.67,-,Aguardando vaga
2020,Engenharia Mecânica - Bacharelado,539.71,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,539.69,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,538.91,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,538.57,-,Aguardando vaga
2020,Engenharia Mecânica - Bacharelado,531.26,L1/LB_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,530.3,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,530.05,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,528.06,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,526.96,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,525.63,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,524.92,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,524.31,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,523.82,L4/L6/LI_PPI,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Mecânica - Bacharelado,521.97,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,521.11,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,520.28,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,520.23,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,520.07,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,520.03,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,518.07,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,517.07,L3/L5/LI_EP,Renunciante por não comparecimento (não efetuou a matrícula)
2020,Engenharia Mecânica - Bacharelado,516.49,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,515.94,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,515.39,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,515.24,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,514.31,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,514.26,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,512.91,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,512.41,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,511.46,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,511.21,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,510.92,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,510.32,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,510.14,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,509.53,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,508.58,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,508.46,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,508.3,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,507.51,-,Aguardando vaga
2020,Engenharia Mecânica - Bacharelado,507.16,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,501.34,-,Aguardando vaga
2020,Engenharia Mecânica - Bacharelado,499.2,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,497.17,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,497.02,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,496.16,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,495.8,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,494.44,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,494.41,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,493.3,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,491.62,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Mecânica - Bacharelado,490.72,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,490.15,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,488.73,L1/LB_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,488.05,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,487.34,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,486.99,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,486.96,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,486.43,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,485.89,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,484.76,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,484.76,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,481.47,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,480.67,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,480.36,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,479.6,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,479.47,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,478.44,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,477.93,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,477.63,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,477.32,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,477.04,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,476.87,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,475.83,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,475.79,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,475.22,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,474.97,L3/L5/LI_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Mecânica - Bacharelado,474.69,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,473.17,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,473.05,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,472.74,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,470.82,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,470.07,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,468.48,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,468.12,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,467.27,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,466.31,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,466.31,L3/L5/LI_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Mecânica - Bacharelado,464.12,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,463.83,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,460.06,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,459.98,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,459.95,L2/LB_PPI,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Mecânica - Bacharelado,459.73,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,458.76,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,457.99,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,457.16,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,456.69,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,455.01,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,454.76,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,454.61,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,453.99,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Mecânica - Bacharelado,453.7,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Mecânica - Bacharelado,453.49,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,451.8,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,451.42,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,451.29,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,450.72,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,448.41,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,447.34,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,444.91,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,444.4,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,444.24,L3/L5/LI_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,442.92,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,442.65,L1/LB_EP,Renunciante por não comparecimento (não entregou documentação)
2020,Engenharia Mecânica - Bacharelado,439.42,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,437.37,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,437.29,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,437.07,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,436.79,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2020,Engenharia Mecânica - Bacharelado,435.68,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,435.31,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,434.93,-,Não confirmou interesse em vaga
2020,Engenharia Mecânica - Bacharelado,434.8,L2/LB_PPI,Matriculado
2020,Engenharia Mecânica - Bacharelado,434.72,L1/LB_EP,Matriculado
2020,Engenharia Mecânica - Bacharelado,434.51,-,Não confirmou interesse em vaga
